age,gender,point,events
15,M,1,"[{'Freestyle': [{'distance': 50, 'time': '00:29,68'}, {'distance': 100, 'time': '01:04,95'}, {'distance': 200, 'time': '02:21,83'}, {'distance': 400, 'time': '05:03,17'}, {'distance': 800, 'time': '10:39,71'}, {'distance': 1500, 'time': '20:09,18'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,30'}, {'distance': 100, 'time': '01:21,85'}, {'distance': 200, 'time': '02:58,95'}], 'Butterfly': [{'distance': 50, 'time': '00:31,74'}, {'distance': 100, 'time': '01:09,90'}, {'distance': 200, 'time': '02:37,08'}], 'Backstroke': [{'distance': 50, 'time': '00:33,89'}, {'distance': 100, 'time': '01:13,04'}, {'distance': 200, 'time': '02:38,85'}], 'Medley': [{'distance': 200, 'time': '02:39,70'}, {'distance': 400, 'time': '05:42,78'}]}]"
16,M,20,"[{'Freestyle': [{'distance': 50, 'time': '00:22,58'}, {'distance': 100, 'time': '00:49,55'}, {'distance': 200, 'time': '01:48,20'}, {'distance': 400, 'time': '03:50,18'}, {'distance': 800, 'time': '08:01,97'}, {'distance': 1500, 'time': '15:13,68'}], 'Breaststroke': [{'distance': 50, 'time': '00:28,47'}, {'distance': 100, 'time': '01:02,13'}, {'distance': 200, 'time': '02:14,68'}], 'Butterfly': [{'distance': 50, 'time': '00:24,03'}, {'distance': 100, 'time': '00:53,03'}, {'distance': 200, 'time': '01:59,19'}], 'Backstroke': [{'distance': 50, 'time': '00:25,64'}, {'distance': 100, 'time': '00:55,15'}, {'distance': 200, 'time': '02:00,43'}], 'Medley': [{'distance': 200, 'time': '02:02,10'}, {'distance': 400, 'time': '04:19,49'}]}]"
16,M,19,"[{'Freestyle': [{'distance': 50, 'time': '00:22,93'}, {'distance': 100, 'time': '00:50,31'}, {'distance': 200, 'time': '01:49,88'}, {'distance': 400, 'time': '03:53,74'}, {'distance': 800, 'time': '08:09,43'}, {'distance': 1500, 'time': '15:27,81'}], 'Breaststroke': [{'distance': 50, 'time': '00:28,91'}, {'distance': 100, 'time': '01:03,09'}, {'distance': 200, 'time': '02:16,77'}], 'Butterfly': [{'distance': 50, 'time': '00:24,40'}, {'distance': 100, 'time': '00:53,85'}, {'distance': 200, 'time': '02:01,04'}], 'Backstroke': [{'distance': 50, 'time': '00:26,03'}, {'distance': 100, 'time': '00:56,01'}, {'distance': 200, 'time': '02:02,29'}], 'Medley': [{'distance': 200, 'time': '02:03,99'}, {'distance': 400, 'time': '04:23,51'}]}]"
16,M,18,"[{'Freestyle': [{'distance': 50, 'time': '00:23,28'}, {'distance': 100, 'time': '00:51,08'}, {'distance': 200, 'time': '01:51,55'}, {'distance': 400, 'time': '03:57,30'}, {'distance': 800, 'time': '08:16,88'}, {'distance': 1500, 'time': '15:41,94'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,35'}, {'distance': 100, 'time': '01:04,05'}, {'distance': 200, 'time': '02:18,85'}], 'Butterfly': [{'distance': 50, 'time': '00:24,77'}, {'distance': 100, 'time': '00:54,67'}, {'distance': 200, 'time': '02:02,88'}], 'Backstroke': [{'distance': 50, 'time': '00:26,43'}, {'distance': 100, 'time': '00:56,86'}, {'distance': 200, 'time': '02:04,15'}], 'Medley': [{'distance': 200, 'time': '02:05,88'}, {'distance': 400, 'time': '04:27,52'}]}]"
16,M,17,"[{'Freestyle': [{'distance': 50, 'time': '00:23,63'}, {'distance': 100, 'time': '00:51,85'}, {'distance': 200, 'time': '01:53,22'}, {'distance': 400, 'time': '04:00,86'}, {'distance': 800, 'time': '08:24,33'}, {'distance': 1500, 'time': '15:56,07'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,79'}, {'distance': 100, 'time': '01:05,01'}, {'distance': 200, 'time': '02:20,93'}], 'Butterfly': [{'distance': 50, 'time': '00:25,14'}, {'distance': 100, 'time': '00:55,49'}, {'distance': 200, 'time': '02:04,72'}], 'Backstroke': [{'distance': 50, 'time': '00:26,83'}, {'distance': 100, 'time': '00:57,71'}, {'distance': 200, 'time': '02:06,01'}], 'Medley': [{'distance': 200, 'time': '02:07,77'}, {'distance': 400, 'time': '04:31,53'}]}]"
16,M,16,"[{'Freestyle': [{'distance': 50, 'time': '00:23,98'}, {'distance': 100, 'time': '00:52,61'}, {'distance': 200, 'time': '01:54,90'}, {'distance': 400, 'time': '04:04,42'}, {'distance': 800, 'time': '08:31,79'}, {'distance': 1500, 'time': '16:10,20'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,23'}, {'distance': 100, 'time': '01:05,97'}, {'distance': 200, 'time': '02:23,02'}], 'Butterfly': [{'distance': 50, 'time': '00:25,51'}, {'distance': 100, 'time': '00:56,31'}, {'distance': 200, 'time': '02:06,57'}], 'Backstroke': [{'distance': 50, 'time': '00:27,22'}, {'distance': 100, 'time': '00:58,57'}, {'distance': 200, 'time': '02:07,87'}], 'Medley': [{'distance': 200, 'time': '02:09,66'}, {'distance': 400, 'time': '04:35,55'}]}]"
16,M,15,"[{'Freestyle': [{'distance': 50, 'time': '00:24,33'}, {'distance': 100, 'time': '00:53,38'}, {'distance': 200, 'time': '01:56,57'}, {'distance': 400, 'time': '04:07,98'}, {'distance': 800, 'time': '08:39,24'}, {'distance': 1500, 'time': '16:24,33'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,67'}, {'distance': 100, 'time': '01:06,93'}, {'distance': 200, 'time': '02:25,10'}], 'Butterfly': [{'distance': 50, 'time': '00:25,88'}, {'distance': 100, 'time': '00:57,13'}, {'distance': 200, 'time': '02:08,41'}], 'Backstroke': [{'distance': 50, 'time': '00:27,62'}, {'distance': 100, 'time': '00:59,42'}, {'distance': 200, 'time': '02:09,74'}], 'Medley': [{'distance': 200, 'time': '02:11,54'}, {'distance': 400, 'time': '04:39,56'}]}]"
16,M,14,"[{'Freestyle': [{'distance': 50, 'time': '00:24,68'}, {'distance': 100, 'time': '00:54,14'}, {'distance': 200, 'time': '01:58,24'}, {'distance': 400, 'time': '04:11,54'}, {'distance': 800, 'time': '08:46,69'}, {'distance': 1500, 'time': '16:38,46'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,11'}, {'distance': 100, 'time': '01:07,89'}, {'distance': 200, 'time': '02:27,18'}], 'Butterfly': [{'distance': 50, 'time': '00:26,26'}, {'distance': 100, 'time': '00:57,95'}, {'distance': 200, 'time': '02:10,25'}], 'Backstroke': [{'distance': 50, 'time': '00:28,02'}, {'distance': 100, 'time': '01:00,27'}, {'distance': 200, 'time': '02:11,60'}], 'Medley': [{'distance': 200, 'time': '02:13,43'}, {'distance': 400, 'time': '04:43,57'}]}]"
16,M,13,"[{'Freestyle': [{'distance': 50, 'time': '00:25,03'}, {'distance': 100, 'time': '00:54,91'}, {'distance': 200, 'time': '01:59,92'}, {'distance': 400, 'time': '04:15,10'}, {'distance': 800, 'time': '08:54,15'}, {'distance': 1500, 'time': '16:52,59'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,55'}, {'distance': 100, 'time': '01:08,85'}, {'distance': 200, 'time': '02:29,26'}], 'Butterfly': [{'distance': 50, 'time': '00:26,63'}, {'distance': 100, 'time': '00:58,77'}, {'distance': 200, 'time': '02:12,10'}], 'Backstroke': [{'distance': 50, 'time': '00:28,41'}, {'distance': 100, 'time': '01:01,12'}, {'distance': 200, 'time': '02:13,46'}], 'Medley': [{'distance': 200, 'time': '02:15,32'}, {'distance': 400, 'time': '04:47,58'}]}]"
16,M,12,"[{'Freestyle': [{'distance': 50, 'time': '00:25,38'}, {'distance': 100, 'time': '00:55,68'}, {'distance': 200, 'time': '02:01,59'}, {'distance': 400, 'time': '04:18,66'}, {'distance': 800, 'time': '09:01,60'}, {'distance': 1500, 'time': '17:06,71'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,99'}, {'distance': 100, 'time': '01:09,81'}, {'distance': 200, 'time': '02:31,35'}], 'Butterfly': [{'distance': 50, 'time': '00:27,00'}, {'distance': 100, 'time': '00:59,59'}, {'distance': 200, 'time': '02:13,94'}], 'Backstroke': [{'distance': 50, 'time': '00:28,81'}, {'distance': 100, 'time': '01:01,98'}, {'distance': 200, 'time': '02:15,32'}], 'Medley': [{'distance': 200, 'time': '02:17,21'}, {'distance': 400, 'time': '04:51,60'}]}]"
16,M,11,"[{'Freestyle': [{'distance': 50, 'time': '00:25,72'}, {'distance': 100, 'time': '00:56,44'}, {'distance': 200, 'time': '02:03,26'}, {'distance': 400, 'time': '04:22,22'}, {'distance': 800, 'time': '09:09,05'}, {'distance': 1500, 'time': '17:20,84'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,43'}, {'distance': 100, 'time': '01:10,78'}, {'distance': 200, 'time': '02:33,43'}], 'Butterfly': [{'distance': 50, 'time': '00:27,37'}, {'distance': 100, 'time': '01:00,41'}, {'distance': 200, 'time': '02:15,78'}], 'Backstroke': [{'distance': 50, 'time': '00:29,21'}, {'distance': 100, 'time': '01:02,83'}, {'distance': 200, 'time': '02:17,19'}], 'Medley': [{'distance': 200, 'time': '02:19,10'}, {'distance': 400, 'time': '04:55,61'}]}]"
16,M,10,"[{'Freestyle': [{'distance': 50, 'time': '00:26,07'}, {'distance': 100, 'time': '00:57,21'}, {'distance': 200, 'time': '02:04,94'}, {'distance': 400, 'time': '04:25,78'}, {'distance': 800, 'time': '09:16,51'}, {'distance': 1500, 'time': '17:34,97'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,87'}, {'distance': 100, 'time': '01:11,74'}, {'distance': 200, 'time': '02:35,51'}], 'Butterfly': [{'distance': 50, 'time': '00:27,74'}, {'distance': 100, 'time': '01:01,23'}, {'distance': 200, 'time': '02:17,63'}], 'Backstroke': [{'distance': 50, 'time': '00:29,60'}, {'distance': 100, 'time': '01:03,68'}, {'distance': 200, 'time': '02:19,05'}], 'Medley': [{'distance': 200, 'time': '02:20,99'}, {'distance': 400, 'time': '04:59,62'}]}]"
16,M,9,"[{'Freestyle': [{'distance': 50, 'time': '00:26,42'}, {'distance': 100, 'time': '00:57,98'}, {'distance': 200, 'time': '02:06,61'}, {'distance': 400, 'time': '04:29,34'}, {'distance': 800, 'time': '09:23,96'}, {'distance': 1500, 'time': '17:49,10'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,31'}, {'distance': 100, 'time': '01:12,70'}, {'distance': 200, 'time': '02:37,59'}], 'Butterfly': [{'distance': 50, 'time': '00:28,11'}, {'distance': 100, 'time': '01:02,05'}, {'distance': 200, 'time': '02:19,47'}], 'Backstroke': [{'distance': 50, 'time': '00:30,00'}, {'distance': 100, 'time': '01:04,54'}, {'distance': 200, 'time': '02:20,91'}], 'Medley': [{'distance': 200, 'time': '02:22,87'}, {'distance': 400, 'time': '05:03,64'}]}]"
16,M,8,"[{'Freestyle': [{'distance': 50, 'time': '00:26,77'}, {'distance': 100, 'time': '00:58,74'}, {'distance': 200, 'time': '02:08,28'}, {'distance': 400, 'time': '04:32,89'}, {'distance': 800, 'time': '09:31,41'}, {'distance': 1500, 'time': '18:03,23'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,75'}, {'distance': 100, 'time': '01:13,66'}, {'distance': 200, 'time': '02:39,68'}], 'Butterfly': [{'distance': 50, 'time': '00:28,49'}, {'distance': 100, 'time': '01:02,87'}, {'distance': 200, 'time': '02:21,31'}], 'Backstroke': [{'distance': 50, 'time': '00:30,39'}, {'distance': 100, 'time': '01:05,39'}, {'distance': 200, 'time': '02:22,77'}], 'Medley': [{'distance': 200, 'time': '02:24,76'}, {'distance': 400, 'time': '05:07,65'}]}]"
16,M,7,"[{'Freestyle': [{'distance': 50, 'time': '00:27,12'}, {'distance': 100, 'time': '00:59,51'}, {'distance': 200, 'time': '02:09,96'}, {'distance': 400, 'time': '04:36,45'}, {'distance': 800, 'time': '09:38,87'}, {'distance': 1500, 'time': '18:17,36'}], 'Breaststroke': [{'distance': 50, 'time': '00:34,19'}, {'distance': 100, 'time': '01:14,62'}, {'distance': 200, 'time': '02:41,76'}], 'Butterfly': [{'distance': 50, 'time': '00:28,86'}, {'distance': 100, 'time': '01:03,69'}, {'distance': 200, 'time': '02:23,16'}], 'Backstroke': [{'distance': 50, 'time': '00:30,79'}, {'distance': 100, 'time': '01:06,24'}, {'distance': 200, 'time': '02:24,63'}], 'Medley': [{'distance': 200, 'time': '02:26,65'}, {'distance': 400, 'time': '05:11,66'}]}]"
16,M,6,"[{'Freestyle': [{'distance': 50, 'time': '00:27,47'}, {'distance': 100, 'time': '01:00,27'}, {'distance': 200, 'time': '02:11,63'}, {'distance': 400, 'time': '04:40,01'}, {'distance': 800, 'time': '09:46,32'}, {'distance': 1500, 'time': '18:31,49'}], 'Breaststroke': [{'distance': 50, 'time': '00:34,63'}, {'distance': 100, 'time': '01:15,58'}, {'distance': 200, 'time': '02:43,84'}], 'Butterfly': [{'distance': 50, 'time': '00:29,23'}, {'distance': 100, 'time': '01:04,51'}, {'distance': 200, 'time': '02:25,00'}], 'Backstroke': [{'distance': 50, 'time': '00:31,19'}, {'distance': 100, 'time': '01:07,09'}, {'distance': 200, 'time': '02:26,50'}], 'Medley': [{'distance': 200, 'time': '02:28,54'}, {'distance': 400, 'time': '05:15,67'}]}]"
16,M,5,"[{'Freestyle': [{'distance': 50, 'time': '00:27,82'}, {'distance': 100, 'time': '01:01,04'}, {'distance': 200, 'time': '02:13,30'}, {'distance': 400, 'time': '04:43,57'}, {'distance': 800, 'time': '09:53,77'}, {'distance': 1500, 'time': '18:45,62'}], 'Breaststroke': [{'distance': 50, 'time': '00:35,07'}, {'distance': 100, 'time': '01:16,54'}, {'distance': 200, 'time': '02:45,93'}], 'Butterfly': [{'distance': 50, 'time': '00:29,60'}, {'distance': 100, 'time': '01:05,33'}, {'distance': 200, 'time': '02:26,84'}], 'Backstroke': [{'distance': 50, 'time': '00:31,58'}, {'distance': 100, 'time': '01:07,95'}, {'distance': 200, 'time': '02:28,36'}], 'Medley': [{'distance': 200, 'time': '02:30,43'}, {'distance': 400, 'time': '05:19,69'}]}]"
16,M,4,"[{'Freestyle': [{'distance': 50, 'time': '00:28,17'}, {'distance': 100, 'time': '01:01,81'}, {'distance': 200, 'time': '02:14,98'}, {'distance': 400, 'time': '04:47,13'}, {'distance': 800, 'time': '10:01,22'}, {'distance': 1500, 'time': '18:59,75'}], 'Breaststroke': [{'distance': 50, 'time': '00:35,51'}, {'distance': 100, 'time': '01:17,50'}, {'distance': 200, 'time': '02:48,01'}], 'Butterfly': [{'distance': 50, 'time': '00:29,97'}, {'distance': 100, 'time': '01:06,15'}, {'distance': 200, 'time': '02:28,68'}], 'Backstroke': [{'distance': 50, 'time': '00:31,98'}, {'distance': 100, 'time': '01:08,80'}, {'distance': 200, 'time': '02:30,22'}], 'Medley': [{'distance': 200, 'time': '02:32,31'}, {'distance': 400, 'time': '05:23,70'}]}]"
16,M,3,"[{'Freestyle': [{'distance': 50, 'time': '00:28,52'}, {'distance': 100, 'time': '01:02,57'}, {'distance': 200, 'time': '02:16,65'}, {'distance': 400, 'time': '04:50,69'}, {'distance': 800, 'time': '10:08,68'}, {'distance': 1500, 'time': '19:13,88'}], 'Breaststroke': [{'distance': 50, 'time': '00:35,95'}, {'distance': 100, 'time': '01:18,46'}, {'distance': 200, 'time': '02:50,09'}], 'Butterfly': [{'distance': 50, 'time': '00:30,34'}, {'distance': 100, 'time': '01:06,97'}, {'distance': 200, 'time': '02:30,53'}], 'Backstroke': [{'distance': 50, 'time': '00:32,38'}, {'distance': 100, 'time': '01:09,65'}, {'distance': 200, 'time': '02:32,08'}], 'Medley': [{'distance': 200, 'time': '02:34,20'}, {'distance': 400, 'time': '05:27,71'}]}]"
16,M,2,"[{'Freestyle': [{'distance': 50, 'time': '00:28,87'}, {'distance': 100, 'time': '01:03,34'}, {'distance': 200, 'time': '02:18,32'}, {'distance': 400, 'time': '04:54,25'}, {'distance': 800, 'time': '10:16,13'}, {'distance': 1500, 'time': '19:28,01'}], 'Breaststroke': [{'distance': 50, 'time': '00:36,39'}, {'distance': 100, 'time': '01:19,42'}, {'distance': 200, 'time': '02:52,17'}], 'Butterfly': [{'distance': 50, 'time': '00:30,71'}, {'distance': 100, 'time': '01:07,79'}, {'distance': 200, 'time': '02:32,37'}], 'Backstroke': [{'distance': 50, 'time': '00:32,77'}, {'distance': 100, 'time': '01:10,51'}, {'distance': 200, 'time': '02:33,95'}], 'Medley': [{'distance': 200, 'time': '02:36,09'}, {'distance': 400, 'time': '05:31,72'}]}]"
16,M,1,"[{'Freestyle': [{'distance': 50, 'time': '00:29,22'}, {'distance': 100, 'time': '01:04,11'}, {'distance': 200, 'time': '02:20,00'}, {'distance': 400, 'time': '04:57,81'}, {'distance': 800, 'time': '10:23,58'}, {'distance': 1500, 'time': '19:42,13'}], 'Breaststroke': [{'distance': 50, 'time': '00:36,83'}, {'distance': 100, 'time': '01:20,38'}, {'distance': 200, 'time': '02:54,26'}], 'Butterfly': [{'distance': 50, 'time': '00:31,09'}, {'distance': 100, 'time': '01:08,61'}, {'distance': 200, 'time': '02:34,21'}], 'Backstroke': [{'distance': 50, 'time': '00:33,17'}, {'distance': 100, 'time': '01:11,36'}, {'distance': 200, 'time': '02:35,81'}], 'Medley': [{'distance': 200, 'time': '02:37,98'}, {'distance': 400, 'time': '05:35,74'}]}]"
17,M,20,"[{'Freestyle': [{'distance': 50, 'time': '00:22,32'}, {'distance': 100, 'time': '00:49,03'}, {'distance': 200, 'time': '01:47,20'}, {'distance': 400, 'time': '03:47,90'}, {'distance': 800, 'time': '07:52,25'}, {'distance': 1500, 'time': '15:01,61'}], 'Breaststroke': [{'distance': 50, 'time': '00:27,93'}, {'distance': 100, 'time': '01:01,29'}, {'distance': 200, 'time': '02:12,20'}], 'Butterfly': [{'distance': 50, 'time': '00:23,72'}, {'distance': 100, 'time': '00:52,76'}, {'distance': 200, 'time': '01:57,25'}], 'Backstroke': [{'distance': 50, 'time': '00:25,23'}, {'distance': 100, 'time': '00:54,31'}, {'distance': 200, 'time': '01:58,88'}], 'Medley': [{'distance': 200, 'time': '02:00,62'}, {'distance': 400, 'time': '04:16,98'}]}]"
17,M,19,"[{'Freestyle': [{'distance': 50, 'time': '00:22,66'}, {'distance': 100, 'time': '00:49,79'}, {'distance': 200, 'time': '01:48,86'}, {'distance': 400, 'time': '03:51,43'}, {'distance': 800, 'time': '07:59,56'}, {'distance': 1500, 'time': '15:15,55'}], 'Breaststroke': [{'distance': 50, 'time': '00:28,36'}, {'distance': 100, 'time': '01:02,24'}, {'distance': 200, 'time': '02:14,25'}], 'Butterfly': [{'distance': 50, 'time': '00:24,08'}, {'distance': 100, 'time': '00:53,57'}, {'distance': 200, 'time': '01:59,07'}], 'Backstroke': [{'distance': 50, 'time': '00:25,62'}, {'distance': 100, 'time': '00:55,15'}, {'distance': 200, 'time': '02:00,72'}], 'Medley': [{'distance': 200, 'time': '02:02,48'}, {'distance': 400, 'time': '04:20,96'}]}]"
17,M,18,"[{'Freestyle': [{'distance': 50, 'time': '00:23,01'}, {'distance': 100, 'time': '00:50,55'}, {'distance': 200, 'time': '01:50,52'}, {'distance': 400, 'time': '03:54,95'}, {'distance': 800, 'time': '08:06,86'}, {'distance': 1500, 'time': '15:29,49'}], 'Breaststroke': [{'distance': 50, 'time': '00:28,79'}, {'distance': 100, 'time': '01:03,19'}, {'distance': 200, 'time': '02:16,29'}], 'Butterfly': [{'distance': 50, 'time': '00:24,45'}, {'distance': 100, 'time': '00:54,39'}, {'distance': 200, 'time': '02:00,88'}], 'Backstroke': [{'distance': 50, 'time': '00:26,01'}, {'distance': 100, 'time': '00:55,99'}, {'distance': 200, 'time': '02:02,56'}], 'Medley': [{'distance': 200, 'time': '02:04,35'}, {'distance': 400, 'time': '04:24,93'}]}]"
17,M,17,"[{'Freestyle': [{'distance': 50, 'time': '00:23,36'}, {'distance': 100, 'time': '00:51,31'}, {'distance': 200, 'time': '01:52,18'}, {'distance': 400, 'time': '03:58,47'}, {'distance': 800, 'time': '08:14,16'}, {'distance': 1500, 'time': '15:43,43'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,22'}, {'distance': 100, 'time': '01:04,14'}, {'distance': 200, 'time': '02:18,33'}], 'Butterfly': [{'distance': 50, 'time': '00:24,82'}, {'distance': 100, 'time': '00:55,21'}, {'distance': 200, 'time': '02:02,69'}], 'Backstroke': [{'distance': 50, 'time': '00:26,40'}, {'distance': 100, 'time': '00:56,83'}, {'distance': 200, 'time': '02:04,40'}], 'Medley': [{'distance': 200, 'time': '02:06,22'}, {'distance': 400, 'time': '04:28,90'}]}]"
17,M,16,"[{'Freestyle': [{'distance': 50, 'time': '00:23,70'}, {'distance': 100, 'time': '00:52,07'}, {'distance': 200, 'time': '01:53,84'}, {'distance': 400, 'time': '04:02,00'}, {'distance': 800, 'time': '08:21,47'}, {'distance': 1500, 'time': '15:57,37'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,65'}, {'distance': 100, 'time': '01:05,09'}, {'distance': 200, 'time': '02:20,38'}], 'Butterfly': [{'distance': 50, 'time': '00:25,18'}, {'distance': 100, 'time': '00:56,02'}, {'distance': 200, 'time': '02:04,51'}], 'Backstroke': [{'distance': 50, 'time': '00:26,79'}, {'distance': 100, 'time': '00:57,67'}, {'distance': 200, 'time': '02:06,24'}], 'Medley': [{'distance': 200, 'time': '02:08,08'}, {'distance': 400, 'time': '04:32,88'}]}]"
17,M,15,"[{'Freestyle': [{'distance': 50, 'time': '00:24,05'}, {'distance': 100, 'time': '00:52,82'}, {'distance': 200, 'time': '01:55,49'}, {'distance': 400, 'time': '04:05,52'}, {'distance': 800, 'time': '08:28,77'}, {'distance': 1500, 'time': '16:11,32'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,09'}, {'distance': 100, 'time': '01:06,03'}, {'distance': 200, 'time': '02:22,42'}], 'Butterfly': [{'distance': 50, 'time': '00:25,55'}, {'distance': 100, 'time': '00:56,84'}, {'distance': 200, 'time': '02:06,32'}], 'Backstroke': [{'distance': 50, 'time': '00:27,18'}, {'distance': 100, 'time': '00:58,51'}, {'distance': 200, 'time': '02:08,08'}], 'Medley': [{'distance': 200, 'time': '02:09,95'}, {'distance': 400, 'time': '04:36,85'}]}]"
17,M,14,"[{'Freestyle': [{'distance': 50, 'time': '00:24,39'}, {'distance': 100, 'time': '00:53,58'}, {'distance': 200, 'time': '01:57,15'}, {'distance': 400, 'time': '04:09,05'}, {'distance': 800, 'time': '08:36,07'}, {'distance': 1500, 'time': '16:25,26'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,52'}, {'distance': 100, 'time': '01:06,98'}, {'distance': 200, 'time': '02:24,47'}], 'Butterfly': [{'distance': 50, 'time': '00:25,92'}, {'distance': 100, 'time': '00:57,65'}, {'distance': 200, 'time': '02:08,13'}], 'Backstroke': [{'distance': 50, 'time': '00:27,57'}, {'distance': 100, 'time': '00:59,35'}, {'distance': 200, 'time': '02:09,91'}], 'Medley': [{'distance': 200, 'time': '02:11,81'}, {'distance': 400, 'time': '04:40,83'}]}]"
